,TimeStamp,Station.Number,Oxygen.Electrode.Output,Oxygen.Saturation.percent,Calculated.Oxygen
1592,2004-03,24.0,8.693103448275862,97.96551724137932,8.824137931034482
1593,2004-03,25.0,9.12,103.76,9.268000000000002
1594,2004-03,26.0,9.27,106.16666666666669,9.453333333333328
1595,2004-03,27.0,9.305714285714286,106.31428571428572,9.462857142857144
1596,2004-03,28.0,9.215909090909086,105.47727272727272,9.340909090909095
1597,2004-03,29.0,9.252272727272727,105.11363636363636,9.31590909090909
1598,2004-03,29.5,9.263636363636364,105.36363636363636,9.29090909090909
1599,2004-03,30.0,8.923684210526316,101.81578947368419,8.952631578947368
1600,2004-03,31.0,8.770731707317074,100.17073170731709,8.790243902439022
1601,2004-03,32.0,8.55151515151515,97.66666666666669,8.566666666666666
1602,2004-03,33.0,8.421052631578943,95.92105263157896,8.418421052631585
1603,2004-03,34.0,7.93684210526316,90.42105263157896,7.9157894736842085
1604,2004-03,35.0,8.26818181818182,95.0,8.31818181818182
1605,2004-03,36.0,8.168421052631578,93.52631578947368,8.200000000000001
1606,2004-03,649.0,9.690909090909091,90.0,9.400000000000002
1607,2004-03,657.0,9.53,90.0,9.31
1608,2004-04,2.0,9.8,94.7,9.5
1609,2004-04,3.0,9.8,95.0,9.5
1610,2004-04,4.0,9.705882352941174,94.29411764705885,9.405882352941179
1611,2004-04,5.0,9.725,95.0,9.425000000000002
1612,2004-04,6.0,9.79,95.3,9.5
1613,2004-04,7.0,9.526666666666667,93.93333333333334,9.286666666666664
1614,2004-04,8.0,9.2,92.06666666666666,9.02
1615,2004-04,9.0,8.858620689655178,90.41379310344827,8.74827586206896
1616,2004-04,10.0,9.03529411764706,91.88235294117645,8.888235294117646
1617,2004-04,11.0,8.792857142857143,91.42857142857143,8.700000000000001
1618,2004-04,12.0,8.666666666666666,91.66666666666669,8.58888888888889
1619,2004-04,13.0,8.600000000000001,93.0,8.511111111111113
1620,2004-04,14.0,8.242857142857142,90.64285714285714,8.249999999999998
1621,2004-04,15.0,8.2695652173913,91.17391304347828,8.278260869565216
1622,2004-04,16.0,8.208333333333334,91.16666666666669,8.191666666666668
1623,2004-04,17.0,7.899999999999999,89.25,7.975000000000001
1624,2004-04,18.0,7.936111111111112,90.30555555555556,8.02222222222222
1625,2004-04,20.0,7.815999999999995,89.56,7.8960000000000035
1626,2004-04,21.0,7.790196078431372,89.05882352941177,7.752941176470588
1627,2004-04,22.0,7.6547169811320765,87.07547169811322,7.590566037735848
1628,2004-04,23.0,8.045238095238096,92.45238095238096,7.99047619047619
1629,2004-04,24.0,8.011111111111111,91.92592592592592,7.955555555555557
1630,2004-04,25.0,8.29090909090909,96.13636363636364,8.286363636363633
1631,2004-04,26.0,8.313793103448278,96.86206896551724,8.279310344827586
1632,2004-04,27.0,8.151515151515156,95.33333333333331,8.16969696969697
1633,2004-04,28.0,8.088372093023251,94.7906976744186,8.10232558139535
1634,2004-04,29.0,8.051162790697676,94.46511627906976,8.079069767441863
1635,2004-04,29.5,7.919047619047625,92.71428571428572,7.9333333333333345
1636,2004-04,30.0,7.707894736842103,89.81578947368419,7.6921052631579006
1637,2004-04,31.0,7.608108108108107,87.91891891891892,7.548648648648647
1638,2004-04,32.0,7.631249999999998,87.96875,7.574999999999998
1639,2004-04,33.0,7.66060606060606,87.84848484848484,7.590909090909093
1640,2004-04,34.0,7.475,85.16666666666667,7.425
1641,2004-04,35.0,7.061538461538461,80.61538461538461,6.884615384615387
1642,2004-04,36.0,7.069230769230769,81.07692307692308,6.946153846153848
1643,2004-04,649.0,9.881818181818184,95.0,9.51818181818182
1644,2004-04,657.0,9.8,93.0,9.5
1645,2004-05,2.0,8.900000000000002,95.0,8.799999999999997
1646,2004-05,3.0,8.799999999999997,94.0,8.700000000000001
1647,2004-05,4.0,8.881250000000003,94.0,8.700000000000001
1648,2004-05,5.0,8.900000000000002,94.83333333333331,8.716666666666669
1649,2004-05,6.0,8.654545454545454,93.8181818181818,8.536363636363637
1650,2004-05,7.0,8.62307692307692,94.23076923076924,8.515384615384615
1651,2004-05,8.0,8.468750000000002,93.5625,8.35625
1652,2004-05,9.0,8.221428571428566,92.03571428571428,8.117857142857138
1653,2004-05,10.0,8.156249999999998,91.375,8.043750000000001
1654,2004-05,11.0,8.064285714285713,92.5,7.964285714285716
1655,2004-05,12.0,7.9111111111111105,91.77777777777777,7.811111111111112
1656,2004-05,13.0,7.733333333333333,90.77777777777777,7.644444444444443
1657,2004-05,14.0,7.566666666666667,88.73333333333332,7.500000000000003
1658,2004-05,15.0,7.63333333333333,89.41666666666669,7.5375
1659,2004-05,16.0,7.424999999999998,86.75,7.341666666666668
1660,2004-05,17.0,7.228571428571429,83.78571428571429,7.1428571428571415
1661,2004-05,18.0,7.197674418604653,82.97674418604652,7.120930232558138
1662,2004-05,20.0,7.307407407407409,85.07407407407408,7.237037037037032
1663,2004-05,21.0,7.447058823529414,88.1764705882353,7.382352941176469
1664,2004-05,22.0,7.472222222222224,88.6111111111111,7.388888888888887
1665,2004-05,23.0,7.635714285714284,91.42857142857143,7.5714285714285685
1666,2004-05,24.0,7.9111111111111105,94.44444444444444,7.822222222222222
1667,2004-05,25.0,7.742857142857143,92.85714285714286,7.6571428571428575
1668,2004-05,26.0,7.5,90.0,7.4
1669,2004-05,27.0,7.499999999999999,90.63636363636364,7.418181818181817
1670,2004-05,28.0,7.507692307692308,90.69230769230771,7.430769230769231
1671,2004-05,29.0,7.546153846153847,91.0,7.5
1672,2004-05,29.5,7.523076923076923,91.0,7.453846153846152
1673,2004-05,30.0,7.479999999999999,90.6,7.44
1674,2004-05,31.0,7.200000000000002,87.0,7.1
1675,2004-05,32.0,7.122222222222224,86.1111111111111,7.044444444444443
1676,2004-05,33.0,7.0600000000000005,85.7,7.030000000000001
1677,2004-05,34.0,6.9,81.2,6.8
1678,2004-05,649.0,8.900000000000002,95.0,8.799999999999997
1679,2004-05,657.0,8.599999999999998,92.4,8.430000000000001
1680,2004-06,2.0,8.599999999999998,94.6,8.299999999999999
1683,2004-06,5.0,8.49,92.9,8.18
1684,2004-06,6.0,8.599999999999998,95.0,8.281818181818181
1685,2004-06,7.0,8.414285714285716,94.07142857142857,8.107142857142856
1686,2004-06,8.0,8.4,94.0,8.086666666666666
1687,2004-06,9.0,8.208823529411761,93.14705882352942,7.914705882352947
1688,2004-06,10.0,8.03529411764706,92.35294117647058,7.782352941176471
1689,2004-06,11.0,7.808333333333333,92.0,7.55
1690,2004-06,12.0,7.6375,91.0,7.399999999999999
1691,2004-06,13.0,7.611111111111112,91.33333333333331,7.388888888888888
1692,2004-06,14.0,7.56923076923077,91.0,7.346153846153845
1693,2004-06,15.0,7.556521739130432,90.65217391304348,7.330434782608695
1694,2004-06,16.0,7.469230769230771,89.53846153846153,7.253846153846156
1695,2004-06,17.0,7.324999999999998,87.33333333333331,7.124999999999999
1696,2004-06,18.0,7.6613636363636335,90.29545454545456,7.434090909090909
1697,2004-06,20.0,7.287500000000001,87.70833333333331,7.091666666666664
1698,2004-06,21.0,7.158823529411767,87.41176470588233,6.976470588235292
1699,2004-06,22.0,7.299999999999998,88.94117647058823,7.099999999999998
1700,2004-06,23.0,7.142857142857144,87.42857142857143,6.942857142857143
1701,2004-06,24.0,7.399999999999999,91.0,7.200000000000001
1702,2004-06,25.0,7.399999999999999,91.75,7.200000000000001
1703,2004-06,26.0,7.150000000000001,89.5,6.9700000000000015
1704,2004-06,27.0,6.945454545454546,87.81818181818181,6.799999999999998
1705,2004-06,28.0,7.0,89.0,6.8357142857142845
1706,2004-06,29.0,7.0,89.0,6.799999999999998
1707,2004-06,29.5,6.9785714285714295,88.92857142857143,6.792857142857143
1708,2004-06,30.0,6.907692307692308,88.84615384615385,6.799999999999998
1709,2004-06,31.0,6.900000000000001,88.0,6.700000000000002
1710,2004-06,32.0,6.9,87.9,6.700000000000001
1711,2004-06,33.0,6.883333333333334,87.0,6.700000000000002
1712,2004-06,34.0,6.9,87.0,6.8
1713,2004-06,35.0,7.0,88.0,6.833333333333332
1714,2004-06,36.0,6.9,86.8,6.7799999999999985
1715,2004-06,649.0,8.62,93.3,8.29
1716,2004-06,657.0,8.366666666666667,91.44444444444444,8.066666666666666
1717,2004-07,2.0,8.62,100.8,8.700000000000001
1718,2004-07,3.0,8.576923076923077,100.46153846153848,8.646153846153844
1719,2004-07,4.0,8.517647058823531,100.88235294117645,8.605882352941173
1720,2004-07,5.0,8.416666666666668,101.16666666666669,8.516666666666667
1721,2004-07,6.0,8.054545454545455,98.27272727272728,8.154545454545454
1722,2004-07,7.0,7.857142857142855,97.5,7.957142857142857
1723,2004-07,8.0,7.7600000000000025,98.06666666666666,7.8599999999999985
1724,2004-07,9.0,7.677777777777772,98.11111111111113,7.78518518518519
1725,2004-07,10.0,7.655555555555557,98.27777777777777,7.7666666666666675
1726,2004-07,11.0,7.705000000000003,99.95,7.814999999999999
1727,2004-07,12.0,7.655555555555557,99.44444444444444,7.7666666666666675
1728,2004-07,13.0,7.51111111111111,97.55555555555556,7.644444444444443
1729,2004-07,14.0,7.2714285714285705,94.35714285714286,7.392857142857144
1730,2004-07,15.0,7.256521739130433,93.8695652173913,7.3782608695652225
1731,2004-07,16.0,7.158333333333334,91.83333333333331,7.266666666666667
1732,2004-07,17.0,6.961538461538463,88.46153846153847,7.123076923076923
1733,2004-07,18.0,6.914285714285716,87.0238095238095,7.038095238095237
1734,2004-07,20.0,7.079999999999997,89.8,7.1839999999999975
1735,2004-07,21.0,6.933333333333335,89.0,7.049999999999999
1736,2004-07,22.0,6.900000000000002,88.52631578947368,7.0052631578947375
1737,2004-07,23.0,6.846666666666667,89.6,6.966666666666668
1738,2004-07,24.0,6.799999999999999,91.0,6.9
1739,2004-07,25.0,6.737500000000002,91.5,6.9
1740,2004-07,26.0,7.0,96.0,7.127272727272728
1741,2004-07,27.0,6.676923076923077,92.76923076923076,6.799999999999998
1742,2004-07,28.0,6.700000000000002,93.0,6.799999999999998
1743,2004-07,29.0,6.642857142857144,92.85714285714286,6.757142857142855
1744,2004-07,29.5,6.850000000000001,95.71428571428572,6.9785714285714295
1745,2004-07,30.0,6.9,97.54545454545456,7.081818181818183
1746,2004-07,31.0,7.200000000000002,101.23076923076924,7.323076923076924
1747,2004-07,32.0,6.836363636363638,96.1818181818182,6.972727272727273
1748,2004-07,33.0,6.491666666666667,91.41666666666669,6.625000000000001
1749,2004-07,34.0,6.3599999999999985,89.4,6.5
1750,2004-07,649.0,8.509090909090908,99.0,8.599999999999998
1751,2004-07,657.0,8.200000000000001,96.5,8.299999999999999
1752,2004-08,2.0,8.383333333333331,97.0,8.475000000000001
1753,2004-08,3.0,8.400000000000002,97.41666666666669,8.483333333333334
1754,2004-08,4.0,8.366666666666665,98.06666666666666,8.46666666666667
1755,2004-08,5.0,8.318181818181818,99.0,8.399999999999999
1756,2004-08,6.0,8.045454545454547,97.0909090909091,8.136363636363637
1757,2004-08,7.0,7.899999999999999,97.21428571428572,7.985714285714287
1758,2004-08,8.0,7.6571428571428575,95.57142857142857,7.735714285714282
1759,2004-08,9.0,7.603333333333333,95.7,7.696666666666663
1760,2004-08,10.0,7.612499999999998,96.125,7.69375
1761,2004-08,11.0,7.599999999999999,97.28571428571428,7.692857142857144
1762,2004-08,12.0,7.5777777777777775,97.55555555555556,7.633333333333334
1763,2004-08,13.0,7.355555555555553,95.33333333333331,7.433333333333333
1764,2004-08,14.0,7.2857142857142865,94.28571428571428,7.371428571428568
1765,2004-08,15.0,7.272727272727273,93.9090909090909,7.336363636363638
1766,2004-08,16.0,7.3916666666666675,94.91666666666669,7.474999999999999
1767,2004-08,17.0,7.592307692307693,96.6153846153846,7.676923076923076
1768,2004-08,18.0,7.572093023255817,95.30232558139537,7.627906976744182
1769,2004-08,20.0,7.409090909090909,94.3181818181818,7.4954545454545425
1770,2004-08,21.0,7.1117647058823525,91.82352941176471,7.1941176470588255
1771,2004-08,22.0,7.1736842105263126,92.15789473684212,7.247368421052631
1772,2004-08,23.0,7.053333333333334,91.4,7.126666666666666
1773,2004-08,24.0,6.8444444444444414,91.11111111111113,6.9222222222222225
1774,2004-08,25.0,7.1000000000000005,96.0,7.200000000000001
1775,2004-08,26.0,7.9,107.3,8.0
1776,2004-08,27.0,6.966666666666666,95.58333333333331,7.016666666666667
1777,2004-08,28.0,6.799999999999998,93.6,6.8866666666666685
1778,2004-08,29.0,6.906666666666667,95.86666666666666,7.0
1779,2004-08,29.5,6.900000000000001,95.85714285714286,7.0
1780,2004-08,30.0,7.299999999999998,101.33333333333331,7.400000000000001
1781,2004-08,31.0,7.169230769230769,99.46153846153848,7.215384615384617
1782,2004-08,32.0,6.6,91.9090909090909,6.690909090909091
1783,2004-08,33.0,6.6,91.0,6.6
1784,2004-08,34.0,6.4,89.0,6.5
1785,2004-08,35.0,6.2666666666666675,86.83333333333331,6.3
1786,2004-08,36.0,6.0,83.16666666666667,6.083333333333332
1787,2004-08,649.0,8.41818181818182,96.45454545454544,8.490909090909092
1788,2004-08,657.0,8.139999999999999,94.0,8.23
1789,2004-09,2.0,8.05,94.3,8.11
1790,2004-09,3.0,8.108333333333333,95.66666666666669,8.149999999999999
1791,2004-09,4.0,8.035294117647059,95.70588235294115,8.12941176470588
1792,2004-09,5.0,7.876923076923076,95.6153846153846,7.953846153846157
1793,2004-09,6.0,7.727272727272727,95.45454545454544,7.8
1794,2004-09,7.0,7.578571428571428,94.42857142857143,7.621428571428568
1795,2004-09,8.0,7.606249999999997,96.0625,7.7062500000000025
1796,2004-09,9.0,7.740740740740737,98.62962962962965,7.8370370370370415
1797,2004-09,10.0,7.955555555555558,102.16666666666669,8.016666666666667
1798,2004-09,11.0,8.141176470588237,105.52941176470587,8.21764705882353
1799,2004-09,12.0,8.077777777777778,105.44444444444444,8.122222222222222
1800,2004-09,13.0,7.62,99.8,7.67
1801,2004-09,14.0,7.515384615384615,98.76923076923076,7.592307692307693
1802,2004-09,15.0,7.6083333333333325,99.58333333333331,7.620833333333334
1803,2004-09,16.0,6.9833333333333325,90.91666666666669,7.075000000000002
1804,2004-09,17.0,6.921428571428571,90.21428571428572,7.000000000000003
1805,2004-09,18.0,6.390909090909092,81.0,6.488636363636362
1806,2004-09,20.0,6.690909090909089,87.36363636363636,6.78181818181818
1807,2004-09,21.0,7.3970588235294095,99.32352941176471,7.614705882352934
1808,2004-09,22.0,7.736842105263157,104.68421052631581,7.968421052631572
1809,2004-09,23.0,7.310344827586207,100.89655172413794,7.531034482758621
1810,2004-09,24.0,7.936842105263156,109.73684210526315,8.189473684210531
1811,2004-09,25.0,6.893333333333333,96.4,7.08666666666667
1812,2004-09,26.0,6.795238095238093,96.23809523809523,6.980952380952381
1813,2004-09,27.0,6.495833333333331,91.95833333333331,6.6666666666666625
1814,2004-09,28.0,6.172413793103446,87.75862068965517,6.331034482758618
1815,2004-09,29.0,6.174074074074074,88.07407407407408,6.337037037037034
1816,2004-09,29.5,6.1620689655172445,88.20689655172414,6.337931034482758
1817,2004-09,30.0,6.412000000000003,91.96,6.584
1818,2004-09,31.0,6.587500000000002,95.16666666666669,6.775000000000002
1819,2004-09,32.0,6.385714285714284,92.1904761904762,6.561904761904764
1820,2004-09,33.0,6.477272727272728,94.0,6.663636363636365
1821,2004-09,34.0,5.86,83.7,6.040000000000001
1822,2004-09,35.0,6.6000000000000005,98.0,6.9
1823,2004-09,36.0,6.6400000000000015,97.8,6.88
1824,2004-09,649.0,8.099999999999998,94.0,8.166666666666666
1825,2004-09,657.0,8.0,92.0,8.011111111111111
1826,2004-10,21.0,6.794117647058822,85.94117647058823,7.011764705882353
1827,2004-10,22.0,6.721052631578949,85.21052631578948,6.963157894736844
1828,2004-10,23.0,6.76875,87.125,7.00625
1829,2004-10,24.0,6.5200000000000005,85.1,6.7200000000000015
1830,2004-10,25.0,6.374999999999997,84.375,6.5625
1831,2004-10,26.0,6.6400000000000015,88.7,6.8599999999999985
1832,2004-10,27.0,6.746153846153848,89.69230769230771,6.953846153846157
1833,2004-10,28.0,6.7266666666666675,89.46666666666668,6.946666666666669
1834,2004-10,29.0,6.933333333333334,92.73333333333332,7.173333333333335
1835,2004-10,30.0,7.15,96.57142857142857,7.435714285714285
1836,2004-10,31.0,7.461538461538462,102.07692307692308,7.8307692307692305
1837,2004-10,32.0,7.675,105.16666666666669,8.049999999999999
1838,2004-10,33.0,7.754545454545454,106.0909090909091,8.136363636363637
1839,2004-10,34.0,7.95,109.5,8.383333333333335
1840,2004-10,35.0,7.485714285714286,101.71428571428572,7.814285714285716
1841,2004-10,36.0,7.550000000000002,103.16666666666669,7.916666666666668
1848,2004-11,9.0,7.652777777777777,89.22222222222223,7.852777777777784
1849,2004-11,10.0,7.6941176470588255,89.88235294117645,7.905882352941178
1850,2004-11,11.0,7.633333333333333,90.46666666666668,7.833333333333332
1851,2004-11,12.0,7.655555555555557,91.55555555555556,7.855555555555553
1852,2004-11,13.0,7.844444444444443,94.22222222222223,8.044444444444443
1853,2004-11,14.0,7.753846153846156,94.0,7.953846153846152
1854,2004-11,15.0,7.570833333333335,92.375,7.770833333333332
1855,2004-11,16.0,7.457142857142855,91.5,7.6571428571428575
1856,2004-11,17.0,7.675000000000002,94.16666666666669,7.875
1857,2004-11,18.0,7.412121212121216,91.12121212121212,7.615151515151512
1858,2004-11,20.0,7.403846153846159,91.07692307692308,7.6076923076923055
1859,2004-11,21.0,7.358823529411762,90.64705882352942,7.558823529411764
1860,2004-11,22.0,7.342105263157892,90.36842105263158,7.542105263157897
1861,2004-11,23.0,7.186666666666667,89.0,7.38
1862,2004-11,24.0,7.033333333333332,88.0,7.222222222222223
1863,2004-11,25.0,6.874999999999999,86.0,7.075000000000001
1864,2004-11,26.0,7.1,89.0,7.299999999999998
1865,2004-11,27.0,7.1,89.18181818181819,7.299999999999998
1866,2004-11,28.0,7.22,90.4,7.420000000000001
1867,2004-11,29.0,7.186666666666667,90.0,7.386666666666668
1868,2004-11,29.5,7.093333333333333,88.8,7.293333333333332
1869,2004-11,30.0,7.099999999999999,89.16666666666669,7.299999999999998
1870,2004-11,31.0,6.976923076923077,87.53846153846153,7.1769230769230745
1871,2004-11,32.0,7.33,91.0,7.5299999999999985
1872,2004-11,33.0,7.208333333333332,89.5,7.408333333333332
1873,2004-11,34.0,7.3,91.0,7.5
1874,2004-11,35.0,7.3,90.0,7.5
1875,2004-11,36.0,7.3,90.0,7.5
1878,2004-12,2.0,9.5,88.77777777777777,9.511111111111113
1879,2004-12,3.0,9.41666666666667,89.0,9.425000000000002
1880,2004-12,4.0,9.311111111111106,89.0,9.361111111111112
1881,2004-12,5.0,9.166666666666664,89.08333333333331,9.233333333333336
1882,2004-12,6.0,8.925000000000002,89.16666666666669,9.008333333333333
1883,2004-12,7.0,8.58,88.86666666666666,8.700000000000001
1884,2004-12,8.0,8.493750000000002,89.4375,8.599999999999998
1885,2004-12,9.0,8.258064516129028,88.96774193548387,8.406451612903231
1886,2004-12,10.0,8.276470588235293,89.0,8.405882352941179
1887,2004-12,11.0,8.229999999999997,89.4,8.344999999999997
1888,2004-12,12.0,8.169999999999998,90.0,8.29
1889,2004-12,13.0,7.879999999999997,89.4,8.05
1890,2004-12,14.0,7.793333333333334,89.2,7.960000000000003
1891,2004-12,15.0,7.79583333333333,89.33333333333331,7.962500000000002
1892,2004-12,16.0,7.7846153846153845,90.0,7.900000000000001
1893,2004-12,17.0,7.735714285714287,90.0,7.9142857142857155
1894,2004-12,18.0,7.800000000000005,91.0,8.0
1895,2004-12,20.0,7.792307692307697,90.8846153846154,7.961538461538463
1896,2004-12,21.0,7.683333333333334,88.8888888888889,7.87777777777778
1897,2004-12,22.0,7.689473684210527,88.94736842105263,7.8315789473684205
1898,2004-12,23.0,7.579999999999999,87.26666666666668,7.773333333333331
1899,2004-12,24.0,7.418181818181819,85.9090909090909,7.627272727272726
1900,2004-12,25.0,7.5375,86.375,7.725000000000001
1901,2004-12,26.0,7.6,87.0,7.799999999999999
1902,2004-12,27.0,7.5,86.0,7.700000000000002
1903,2004-12,28.0,7.5,86.0,7.700000000000002
1904,2004-12,29.0,7.5,86.0,7.700000000000002
1905,2004-12,29.5,7.5,86.42857142857143,7.700000000000002
1906,2004-12,30.0,7.5,86.76923076923076,7.700000000000002
1907,2004-12,31.0,7.5,86.66666666666669,7.700000000000002
1908,2004-12,32.0,7.5,86.0,7.700000000000002
1909,2004-12,33.0,7.441666666666666,85.41666666666667,7.6416666666666675
1910,2004-12,34.0,7.3,83.25,7.6
1911,2004-12,35.0,7.216666666666666,82.66666666666667,7.433333333333334
1912,2004-12,36.0,7.1,81.0,7.3
1913,2004-12,649.0,9.433333333333332,86.5,9.45
1914,2004-12,657.0,8.900000000000002,81.0,8.98
1915,2005-01,2.0,9.7,85.0,9.8
1916,2005-01,3.0,9.761538461538462,85.61538461538461,9.861538461538462
1917,2005-01,4.0,9.794444444444439,86.1111111111111,9.877777777777784
1918,2005-01,5.0,9.758333333333336,86.75,9.849999999999998
1919,2005-01,6.0,9.441666666666666,85.91666666666669,9.566666666666665
1920,2005-01,7.0,9.146666666666668,87.33333333333331,9.32666666666667
1921,2005-01,8.0,9.2,89.29411764705883,9.347058823529409
1922,2005-01,9.0,9.053333333333336,89.96666666666668,9.243333333333327
1923,2005-01,10.0,9.1,90.10526315789473,9.257894736842102
1924,2005-01,11.0,9.02142857142857,90.85714285714286,9.178571428571429
1925,2005-01,12.0,8.739999999999998,90.2,8.94
1926,2005-01,13.0,8.389999999999999,90.7,8.66
1927,2005-01,14.0,8.313333333333334,91.2,8.553333333333336
1928,2005-01,15.0,8.330434782608691,92.1304347826087,8.56521739130435
1929,2005-01,16.0,8.071428571428571,91.85714285714286,8.307142857142855
1930,2005-01,17.0,8.146666666666665,93.4,8.40666666666667
1931,2005-01,18.0,8.197560975609749,94.0,8.399999999999997
1932,2005-01,20.0,8.187499999999998,94.0,8.400000000000004
1933,2005-01,21.0,8.138888888888888,91.94444444444444,8.41666666666667
1934,2005-01,22.0,8.06470588235294,91.23529411764706,8.352941176470589
1935,2005-01,23.0,8.146666666666665,90.53333333333332,8.433333333333335
1936,2005-01,24.0,8.200000000000001,90.0,8.5
1937,2005-01,25.0,8.200000000000001,90.0,8.5
1938,2005-01,26.0,8.200000000000001,90.0,8.5
1939,2005-01,27.0,8.299999999999999,90.0,8.5
1940,2005-01,28.0,8.200000000000001,90.0,8.5
1941,2005-01,29.0,8.173333333333334,90.0,8.400000000000002
1942,2005-01,29.5,8.156249999999998,90.0,8.400000000000002
1943,2005-01,30.0,8.169230769230769,90.0,8.400000000000002
1944,2005-01,31.0,8.058333333333334,89.0,8.35
1945,2005-01,32.0,8.063636363636363,87.9090909090909,8.29090909090909
1946,2005-01,33.0,8.099999999999998,87.72727272727273,8.400000000000002
1947,2005-01,34.0,8.3,87.0,8.58
1948,2005-01,35.0,7.8,83.4,8.120000000000001
1949,2005-01,36.0,7.459999999999999,79.4,7.8
1950,2005-01,649.0,9.545454545454543,83.54545454545455,9.7
1951,2005-01,657.0,9.900000000000002,86.0,10.0
1952,2005-02,2.0,8.799999999999997,87.0,9.2
1953,2005-02,3.0,8.799999999999997,87.0,9.2
1954,2005-02,4.0,9.01875,89.3125,9.425000000000002
1955,2005-02,5.0,8.836363636363636,88.45454545454545,9.245454545454548
1956,2005-02,6.0,8.780000000000001,89.3,9.179999999999998
1957,2005-02,7.0,8.523076923076923,89.46153846153847,8.938461538461539
1958,2005-02,8.0,8.293333333333333,89.33333333333331,8.706666666666667
1959,2005-02,9.0,8.178787878787876,89.63636363636364,8.584848484848486
1960,2005-02,10.0,8.118749999999999,89.625,8.54375
1961,2005-02,11.0,7.9250000000000025,89.5,8.350000000000001
1962,2005-02,12.0,7.899999999999999,89.0,8.312500000000002
1963,2005-02,13.0,7.800000000000002,90.88888888888887,8.26666666666667
1964,2005-02,14.0,7.707142857142856,90.28571428571428,8.149999999999997
1965,2005-02,15.0,7.690909090909089,91.1818181818182,8.159090909090908
1966,2005-02,16.0,7.5769230769230775,91.23076923076924,8.023076923076923
1967,2005-02,17.0,7.638461538461537,92.53846153846152,8.099999999999998
1968,2005-02,18.0,7.648717948717942,92.79487179487178,8.082051282051284
1969,2005-02,20.0,7.705263157894738,93.0,8.115789473684208
1970,2005-02,21.0,7.925806451612901,90.96774193548387,8.225806451612902
1971,2005-02,22.0,7.955555555555552,91.36111111111113,8.302777777777777
1972,2005-02,23.0,7.92083333333333,90.95833333333331,8.241666666666667
1973,2005-02,24.0,7.935294117647059,90.88235294117645,8.329411764705883
1974,2005-02,25.0,7.886666666666668,90.86666666666666,8.3
1975,2005-02,26.0,8.070588235294117,92.05882352941177,8.458823529411761
1976,2005-02,27.0,8.133333333333335,91.95238095238096,8.485714285714282
1977,2005-02,28.0,8.099999999999996,91.70833333333331,8.424999999999999
1978,2005-02,29.0,8.035999999999996,90.96,8.387999999999998
1979,2005-02,29.5,8.051999999999996,91.44,8.395999999999997
1980,2005-02,30.0,7.6090909090909085,89.36363636363636,8.099999999999998
1981,2005-02,31.0,7.93333333333333,89.4761904761905,8.247619047619049
1982,2005-02,32.0,7.999999999999997,90.0,8.324999999999998
1983,2005-02,33.0,8.019047619047617,89.4761904761905,8.333333333333332
1984,2005-02,34.0,7.957142857142857,87.57142857142857,8.257142857142856
1985,2005-02,35.0,7.833333333333332,87.16666666666669,8.15
1986,2005-02,36.0,7.76,85.5,8.059999999999999
1987,2005-02,649.0,8.799999999999997,87.0,9.2
1988,2005-02,657.0,8.900000000000002,87.0,9.3
1989,2005-03,2.0,8.200000000000001,89.0,9.0
1990,2005-03,3.0,8.099999999999998,89.0,8.900000000000002
1991,2005-03,4.0,8.038461538461537,89.0,8.83076923076923
1992,2005-03,5.0,7.874999999999999,88.0,8.6625
1993,2005-03,6.0,7.78888888888889,88.55555555555556,8.58888888888889
1994,2005-03,7.0,7.672727272727273,89.18181818181819,8.472727272727274
1995,2005-03,8.0,7.399999999999999,88.14285714285714,8.200000000000001
1996,2005-03,9.0,7.4680000000000035,89.88,8.267999999999995
1997,2005-03,10.0,7.4285714285714315,89.5,8.228571428571431
1998,2005-03,11.0,7.490909090909091,90.36363636363636,8.290909090909093
1999,2005-03,12.0,7.437499999999999,90.875,8.2375
2000,2005-03,13.0,7.312500000000001,91.5,8.1375
2001,2005-03,14.0,7.1916666666666655,91.08333333333331,8.000000000000002
2002,2005-03,15.0,7.126086956521736,90.82608695652172,7.9304347826087
2003,2005-03,16.0,7.118181818181817,92.1818181818182,7.927272727272728
2004,2005-03,17.0,7.136363636363635,93.45454545454544,8.009090909090908
2005,2005-03,18.0,7.228571428571428,94.88095238095238,8.09047619047619
2006,2005-03,20.0,7.15,93.6,7.965000000000002
2007,2005-03,21.0,7.045454545454542,91.87878787878788,7.903030303030305
2008,2005-03,22.0,6.965714285714284,90.57142857142857,7.760000000000002
2009,2005-03,23.0,7.064285714285713,91.67857142857143,7.921428571428573
2010,2005-03,24.0,6.956249999999998,90.25,7.781250000000001
2011,2005-03,25.0,6.9642857142857135,90.14285714285714,7.7785714285714285
2012,2005-03,26.0,6.9444444444444455,90.11111111111113,7.777777777777778
2013,2005-03,27.0,6.933333333333333,89.80952380952381,7.742857142857146
2014,2005-03,28.0,6.918518518518517,90.0,7.755555555555558
2015,2005-03,29.0,6.892307692307693,89.19230769230771,7.669230769230772
2016,2005-03,29.5,6.903999999999999,89.2,7.680000000000003
2017,2005-03,30.0,6.866666666666669,88.66666666666669,7.6476190476190435
2018,2005-03,31.0,6.81304347826087,87.82608695652173,7.582608695652173
2019,2005-03,32.0,6.7150000000000025,86.25,7.455
2020,2005-03,33.0,6.861904761904764,88.2857142857143,7.647619047619046
