TimeStamp,Station.Number,Distance.from.36,Depth,Discrete.Chlorophyll,Chlorophyll.a.a.PHA,Fluorescence,Calculated.Chlorophyll,Discrete.Oxygen,Oxygen.Electrode.Output,Oxygen.Saturation.percent,Calculated.Oxygen,Discrete.SPM,Optical.Backscatter,Calculated.SPM,Measured.Extinction.Coefficient,Salinity,Temperature,Sigma.t,Nitrite,Nitrate...Nitrite,Ammonium,Phosphate,Silicate
2000-08,15.0,69.99,11.5,1.35,0.505,0.2527272727272727,1.3636363636363635,7.0,7.327272727272728,87.95454545454545,7.113636363636361,11.5,0.08318181818181823,14.318181818181818,1.1,28.029999999999998,17.41136363636363,20.08090909090909,,,,,
2000-08,16.0,63.080000000000005,7.0,,,0.3684615384615384,2.246153846153846,,7.423076923076923,88.3076923076923,7.16923076923077,,0.05615384615384617,10.615384615384615,0.9,29.542307692307684,16.560769230769232,21.431538461538462,,,,,
2000-08,17.0,58.88999999999999,7.0,,,0.45384615384615373,2.884615384615385,,7.3000000000000025,86.46153846153847,7.084615384615384,,0.05692307692307692,10.307692307692308,0.7,31.076153846153844,15.779230769230768,22.782307692307693,,,,,
2000-08,18.0,54.95000000000003,19.5,3.7,0.585,0.6376315789473684,4.244736842105262,7.1,7.547368421052627,88.1842105263158,7.247368421052637,,0.04789473684210529,9.157894736842104,0.8,31.571052631578944,15.258421052631586,23.275263157894727,,,,,
2000-08,20.0,51.450000000000024,13.0,,,0.5287999999999999,3.4360000000000004,,7.547999999999997,88.6,7.264000000000003,,0.057200000000000036,10.6,0.6,31.3644,15.598400000000002,23.042800000000003,,,,,
2000-08,21.0,46.63,9.0,2.5,0.575,0.3905882352941176,2.2411764705882353,,,,,7.2,0.06176470588235297,9.647058823529411,0.8,,16.617647058823525,,,,,,
2000-08,22.0,43.91999999999999,9.5,,,0.33444444444444443,1.8555555555555554,,7.416666666666668,88.83333333333333,7.155555555555553,,0.05666666666666669,9.0,0.9,30.183333333333323,16.843333333333334,21.856666666666666,,,,,
2000-08,24.0,37.09000000000001,5.5,1.7,0.6,0.30699999999999994,1.65,6.8,7.1,89.0,7.0,7.6,0.046,7.2,0.8,30.089999999999996,18.032999999999994,21.509999999999998,,,,,
2000-08,25.0,32.84,4.5,,,0.41625,2.4000000000000004,,7.175000000000001,90.25,7.0125,,0.04,6.875,0.8,29.889999999999993,18.825,21.1625,,,,,
2000-08,27.0,26.19,6.5,2.6,0.585,0.45249999999999996,2.658333333333333,7.0,7.25,92.83333333333333,7.083333333333333,12.4,0.08833333333333333,12.75,1.2,29.370833333333326,19.93916666666667,20.49166666666667,,,,,
2000-08,29.0,20.25,8.0,,,0.424,2.473333333333333,,7.113333333333333,92.33333333333333,6.993333333333333,,0.11333333333333337,16.2,1.5,28.79733333333333,20.618000000000002,19.879999999999995,,,,,
2000-08,30.0,14.75,7.5,2.9000000000000004,0.6000000000000001,0.5149999999999999,3.0642857142857136,7.1,7.192857142857144,93.14285714285714,7.0,13.6,0.10285714285714286,14.928571428571429,0.9,28.610714285714284,20.779285714285713,19.695714285714285,,,,,
2000-08,32.0,8.150000000000002,7.0,3.7,0.625,0.5946153846153847,3.6230769230769226,7.1,7.161538461538461,93.15384615384616,7.007692307692308,18.4,0.17307692307692307,23.846153846153847,1.7,28.403076923076924,20.962307692307686,19.49076923076923,,,,,
2000-08,34.0,3.5300000000000002,4.0,,,0.4571428571428572,2.6571428571428575,,6.8999999999999995,91.0,6.8999999999999995,,0.1642857142857143,22.714285714285715,2.2,28.099999999999998,20.81142857142857,19.3,,,,,
2000-08,36.0,0.0,4.0,3.4,0.61,0.5442857142857143,3.285714285714286,6.8,6.714285714285715,89.14285714285714,6.799999999999999,24.6,0.19285714285714284,26.714285714285715,2.4,27.435714285714287,20.890000000000004,18.777142857142856,,,,,
2000-08,649.0,132.94000000000003,6.0,1.9,0.44,0.3327272727272727,1.9727272727272729,8.1,8.690909090909091,92.0,8.099999999999998,32.3,0.19999999999999998,32.0,2.8,0.11000000000000001,21.490909090909096,,,,,,
2000-08,657.0,147.25,5.0,2.2,0.52,0.3877777777777778,2.388888888888889,7.9,8.5,91.0,7.98888888888889,23.1,0.1411111111111111,23.22222222222222,2.1,0.07,21.719999999999995,,,,,,
2000-09,2.0,127.71000000000002,6.0,,,0.2736363636363636,1.9454545454545455,,8.781818181818181,81.36363636363636,7.363636363636365,,0.21181818181818182,28.818181818181817,2.6,0.9018181818181819,19.91363636363636,,,,,,
2000-09,3.0,125.31999999999995,6.5,1.6,0.405,0.24166666666666667,1.5749999999999995,7.3,8.758333333333331,80.25,7.308333333333333,39.0,0.27166666666666667,36.083333333333336,3.6,1.3875,19.375833333333336,,,,,,
2000-09,4.0,119.90000000000003,9.5,,,0.21222222222222228,1.25,,8.788888888888888,81.33333333333333,7.333333333333332,,0.2866666666666667,38.0,2.6,2.666666666666666,19.35777777777778,0.6392307692307693,,,,,
2000-09,8.0,99.77,8.5,,,0.183125,0.90625,,8.181249999999999,80.6875,6.893749999999999,,0.10812499999999997,15.75,1.3,14.934375000000001,18.570625,9.84625,,,,,
2000-09,9.0,96.78999999999998,14.0,1.65,0.615,0.21925925925925926,1.314814814814815,7.1,8.081481481481484,80.55555555555556,6.799999999999998,16.0,0.15148148148148147,21.14814814814815,1.4,17.1037037037037,18.470370370370365,11.519999999999998,,,,,
2000-09,10.0,93.59999999999997,10.0,,,0.24473684210526317,1.5999999999999996,,7.963157894736845,79.94736842105263,6.6999999999999975,,0.18315789473684213,25.05263157894737,1.1,18.59894736842105,18.40473684210526,12.668421052631578,,,,,
2000-09,11.0,89.77,9.0,,,0.2794117647058824,1.9941176470588238,,7.7411764705882335,79.41176470588235,6.541176470588238,,0.14,19.823529411764707,1.7,22.09647058823529,18.212352941176473,15.373529411764704,,,,,
2000-09,12.0,84.45,4.5,,,0.275,1.9624999999999997,,7.9125,81.25,6.675,,0.09125,13.875,1.5,23.203750000000003,18.0475,16.255000000000003,,,,,
2000-09,13.0,78.54,5.0,2.4,0.725,0.2733333333333333,1.9444444444444444,6.8,7.922222222222222,81.88888888888889,6.666666666666667,8.4,0.05333333333333333,8.88888888888889,0.8,25.30666666666667,17.70888888888889,17.934444444444445,,,,,
2000-09,14.0,74.43000000000004,7.0,,,0.21230769230769228,1.2307692307692308,,7.561538461538463,78.53846153846153,6.407692307692306,,0.049999999999999996,8.461538461538462,0.9,26.69,17.340769230769233,19.074615384615385,,,,,
2000-09,15.0,69.99,12.0,1.8,0.625,0.22782608695652176,1.4260869565217391,,7.313043478260867,76.26086956521739,6.199999999999998,13.0,0.05782608695652177,9.73913043478261,0.9,27.840434782608693,17.018260869565218,20.02434782608696,,,,,
2000-09,16.0,63.080000000000005,6.5,,,0.28250000000000003,2.0500000000000003,,7.591666666666666,78.58333333333333,6.399999999999999,,0.06750000000000002,10.833333333333334,0.9,29.487499999999997,16.3575,21.434166666666666,,,,,
2000-09,20.0,51.450000000000024,13.0,,,0.3036,2.2920000000000003,,7.343999999999999,76.16,6.236000000000001,,0.035200000000000016,6.64,0.8,31.402800000000006,15.710400000000003,23.048399999999994,,,,,
2000-09,21.0,46.63,9.0,2.7,0.7050000000000001,0.533529411764706,3.076470588235294,6.8,7.623529411764705,81.82352941176471,6.541176470588238,5.5,0.04058823529411765,7.294117647058823,0.8,30.47176470588235,17.00235294117647,22.041176470588233,,,,,
2000-09,22.0,43.91999999999999,9.5,,,0.46722222222222215,3.0500000000000003,,7.727777777777776,82.55555555555556,6.655555555555556,,0.04055555555555556,7.111111111111111,0.7,30.224444444444448,16.821111111111108,21.894999999999996,,,,,
2000-09,24.0,37.09000000000001,5.5,3.65,0.795,0.5729999999999998,3.1000000000000005,6.4,7.49,81.8,6.4399999999999995,4.2,0.027000000000000003,4.7,,30.365000000000002,17.872000000000003,21.759,,,,,
2000-09,25.0,32.84,4.5,,,0.66,3.1500000000000004,,7.862499999999999,86.75,6.762500000000001,,0.02,3.875,,30.348750000000003,18.465000000000003,21.6025,,,,,
2000-09,27.0,26.19,6.5,2.75,0.745,0.46083333333333326,3.016666666666667,6.3,7.383333333333334,81.5,6.333333333333333,8.0,0.036666666666666674,6.333333333333333,0.9,29.926666666666662,18.981666666666673,21.155000000000005,,,,,
2000-09,29.0,20.25,7.5,,,0.5185714285714286,3.100000000000001,,7.564285714285716,84.35714285714286,6.485714285714285,,0.054285714285714305,9.642857142857142,1.1,29.678571428571427,19.42928571428572,20.854999999999997,,,,,
2000-09,30.0,14.75,7.0,3.35,0.69,0.5284615384615384,3.100000000000001,6.4,7.400000000000001,82.38461538461539,6.346153846153846,7.1,0.056153846153846144,10.0,1.2,29.389230769230764,19.487692307692303,20.61769230769231,,,,,
2000-09,32.0,8.150000000000002,5.5,3.5,0.6599999999999999,0.719,3.2099999999999995,6.6,7.750000000000002,87.5,6.67,10.9,0.064,11.5,1.1,28.997000000000003,20.057,20.175,,,,,
2000-09,34.0,3.5300000000000002,4.0,,,0.6085714285714285,3.1142857142857143,,7.3999999999999995,82.71428571428571,6.299999999999999,,0.10571428571428573,18.428571428571427,1.3,28.34142857142857,20.097142857142853,19.665714285714284,,,,,
2000-09,36.0,0.0,4.0,2.75,0.5900000000000001,0.6171428571428572,3.1142857142857143,5.8,6.814285714285714,75.28571428571429,5.799999999999999,24.8,0.1757142857142857,30.285714285714285,2.3,27.268571428571427,20.172857142857143,18.834285714285716,,,,,
2000-09,649.0,132.94000000000003,6.0,1.7000000000000002,0.44500000000000006,0.25545454545454543,1.7545454545454542,7.3,8.681818181818183,79.0,7.28181818181818,17.1,0.16909090909090907,23.545454545454547,2.3,0.17727272727272725,19.243636363636366,,,,,,
2000-09,657.0,147.25,5.5,1.7,0.52,0.28500000000000003,2.06,7.2,8.59,77.9,7.200000000000001,18.4,0.12800000000000003,18.1,2.2,0.08999999999999998,18.928000000000004,,,,,,
2000-10,2.0,127.71000000000001,5.5,,,0.221,1.2300000000000002,,8.200000000000001,89.2,8.099999999999998,,0.16299999999999998,24.8,1.8,6.146000000000001,18.217000000000002,3.245,,,,,
2000-10,3.0,125.31999999999995,6.0,1.25,0.45,0.2290909090909091,1.227272727272727,8.1,8.281818181818183,90.54545454545455,8.18181818181818,,0.1827272727272727,27.454545454545453,1.8,7.4018181818181805,18.05636363636364,4.2327272727272724,,,,,
2000-10,4.0,119.90000000000003,9.0,,,0.22529411764705887,1.2352941176470584,,8.158823529411762,90.0,8.058823529411764,,0.27941176470588236,41.94117647058823,2.8,9.26529411764706,17.961176470588235,5.669411764705881,,,,,
2000-10,8.0,99.77,8.0,,,0.18599999999999997,1.1066666666666665,,7.473333333333335,88.4,7.440000000000002,,0.15466666666666665,23.533333333333335,1.4,19.142,17.999333333333333,13.170666666666666,,,,,
2000-10,9.0,96.78999999999998,17.0,1.0,0.41500000000000004,0.2042424242424243,1.1969696969696972,7.4,7.300000000000004,88.0,7.300000000000004,28.6,0.18363636363636363,27.727272727272727,2.3,21.172424242424253,17.971818181818183,14.721818181818179,,,,,
2000-10,10.0,93.59999999999997,10.0,,,0.24999999999999992,1.3157894736842106,,7.3,88.0,7.3,,0.15315789473684208,23.210526315789473,1.8,22.216315789473686,17.859999999999996,15.543157894736842,,,,,
2000-10,11.0,89.77,10.0,,,0.28210526315789464,1.4210526315789473,,7.3,88.6842105263158,7.3,,0.1331578947368421,20.0,2.0,23.42052631578947,17.850526315789477,16.462631578947374,,,,,
2000-10,12.0,84.45,5.0,,,0.3455555555555555,1.5999999999999999,,7.299999999999999,89.0,7.299999999999999,,0.14666666666666667,21.88888888888889,1.5,25.310000000000002,17.723333333333333,17.932222222222222,,,,,
2000-10,13.0,78.53999999999999,6.0,1.25,0.455,0.3236363636363636,1.5,7.1,7.054545454545454,87.0,7.072727272727272,10.0,0.06272727272727274,9.636363636363637,0.9,27.491818181818186,17.475454545454543,19.654545454545456,,,,,
2000-10,14.0,74.43000000000004,8.5,,,0.3237499999999999,1.5375,,7.05625,87.4375,7.0625,,0.04437500000000001,7.0625,0.7,28.067499999999995,17.36625,20.119375000000005,,,,,
2000-10,15.0,69.99,13.0,1.5,0.505,0.35119999999999996,1.6200000000000006,7.2,6.992000000000002,86.72,7.024,5.3,0.04640000000000002,7.28,0.7,28.931200000000004,17.207999999999995,20.815999999999995,,,,,
2000-10,16.0,63.080000000000005,7.5,,,0.30857142857142844,1.5,,6.900000000000001,86.0,6.900000000000001,,0.045000000000000005,7.214285714285714,0.7,31.098571428571425,16.525714285714283,22.630000000000003,,,,,
2000-10,17.0,58.88999999999999,6.0,,,0.3027272727272728,1.481818181818182,,6.881818181818182,85.45454545454545,6.9,,0.03454545454545454,5.636363636363637,0.6,30.599090909090908,16.737272727272728,22.19909090909091,,,,,
2000-10,18.0,54.95,22.5,2.1500000000000004,0.585,0.315909090909091,1.5113636363636365,6.9,6.938636363636363,86.06818181818181,6.952272727272725,6.3,0.06909090909090909,10.818181818181818,0.7,31.74840909090907,16.259318181818195,23.189999999999998,,,,,
2000-10,20.0,51.449999999999996,4.5,,,0.3087500000000001,1.4875,,7.15,89.125,7.15,,0.03875,6.0,0.6,30.855,16.79,22.3875,,,,,
2000-10,21.0,46.63,9.0,1.75,0.485,0.283529411764706,1.7352941176470587,5.9,6.4941176470588236,74.88235294117646,6.0,9.0,0.0647058823529412,11.294117647058824,0.9,31.090000000000003,16.888823529411766,22.54411764705882,,,,,
2000-10,22.0,43.91999999999999,9.5,,,0.2711111111111112,1.6333333333333333,,6.416666666666668,74.0,5.927777777777778,,0.09222222222222225,16.22222222222222,1.1,31.130000000000003,16.90277777777778,22.568888888888882,,,,,
2000-10,24.0,37.09000000000001,6.0,2.95,0.53,0.3527272727272727,2.2818181818181817,5.9,6.3999999999999995,75.0,5.8999999999999995,23.4,0.10090909090909089,17.818181818181817,1.4,30.68909090909091,17.751818181818184,22.03,,,,,
2000-10,25.0,32.84,4.5,,,0.43875000000000003,2.9624999999999995,,6.700000000000001,78.0,6.200000000000001,,0.08875,16.125,1.2,30.57999999999999,17.88,21.92,,,,,
2000-10,27.0,26.19,6.5,2.8499999999999996,0.5800000000000001,0.40750000000000003,2.691666666666667,6.2,6.700000000000002,78.83333333333333,6.200000000000002,13.5,0.08333333333333333,14.75,1.4,30.2825,18.139999999999997,21.63,,,,,
2000-10,29.0,20.25,8.0,,,0.3433333333333332,2.2066666666666666,,6.593333333333332,77.46666666666667,6.093333333333332,,0.11666666666666664,20.4,1.3,29.879333333333328,18.28466666666667,21.287333333333333,,,,,
2000-10,30.0,14.75,7.5,1.95,0.655,0.31642857142857145,1.9785714285714284,6.0,6.492857142857143,76.0,5.992857142857143,7.9,0.05785714285714288,9.928571428571429,1.0,29.655000000000005,18.37928571428571,21.092857142857145,,,,,
2000-10,32.0,8.150000000000002,7.0,2.45,0.685,0.4023076923076924,2.684615384615385,6.1,6.592307692307691,77.0,6.076923076923077,7.2,0.06846153846153845,11.923076923076923,1.1,29.03384615384616,18.249230769230767,20.650769230769228,,,,,
2000-10,34.0,3.5300000000000002,4.5,,,0.375,2.45,,6.387499999999999,73.875,5.887499999999999,,0.12125000000000001,21.125,1.5,28.43875,18.01125,20.25,,,,,
2000-10,36.0,0.0,4.0,1.8,0.455,0.3442857142857143,2.2428571428571433,5.6,6.071428571428572,69.71428571428571,5.585714285714286,38.7,0.23285714285714287,40.57142857142857,2.8,27.48428571428571,17.805714285714284,19.571428571428573,,,,,
2000-10,649.0,132.94000000000003,6.5,1.35,0.52,0.22083333333333333,1.208333333333333,8.2,8.291666666666666,89.0,8.175,22.2,0.16166666666666665,24.666666666666668,2.1,3.5,18.363333333333333,1.2041666666666664,,,,,
2000-10,657.0,147.25,6.0,1.5,0.405,0.26727272727272733,1.3545454545454547,8.1,8.190909090909093,86.0,8.09090909090909,19.3,0.14363636363636365,22.272727272727273,,0.11727272727272728,18.33909090909091,,,,,,
2000-11,2.0,127.71000000000002,6.0,,,0.22727272727272727,1.3363636363636366,,9.572727272727272,89.63636363636364,8.863636363636362,,0.3563636363636364,57.18181818181818,,4.057272727272728,14.806363636363637,2.2563636363636363,,,,,
2000-11,3.0,125.31999999999995,6.0,1.1,0.45499999999999996,0.20181818181818179,1.127272727272727,8.6,9.400000000000002,89.0,8.700000000000001,26.1,0.2209090909090909,34.90909090909091,2.5,5.366363636363637,14.918181818181814,3.2463636363636357,,,,,
2000-11,4.0,119.90000000000003,8.5,,,0.21125000000000002,1.2062499999999998,,9.23125,89.125,8.581249999999997,,0.22312500000000002,35.375,2.2,7.131875000000001,15.03125,4.581875,,,,,
2000-11,8.0,99.77,8.5,,,0.2475,1.50625,,8.312499999999998,88.0,7.806249999999999,,0.11875,18.5625,1.5,20.536875,14.757499999999999,14.901250000000001,,,,,
2000-11,9.0,96.78999999999998,17.0,1.9,0.63,0.28393939393939394,1.824242424242424,7.7,8.290909090909093,88.0,7.7969696969697,18.4,0.17303030303030298,27.21212121212121,1.6,21.901212121212126,14.668787878787873,15.965151515151517,,,,,
2000-11,10.0,93.59999999999997,9.5,,,0.28555555555555556,1.8388888888888886,,8.377777777777782,89.22222222222223,7.87777777777778,,0.14277777777777778,22.38888888888889,1.5,22.804999999999996,14.577222222222225,16.676666666666666,,,,,
2000-11,11.0,89.77,8.0,,,0.3893333333333334,2.7266666666666657,,8.473333333333333,90.8,7.953333333333333,,0.12200000000000004,19.133333333333333,2.2,24.31866666666666,14.508666666666672,17.854,,,,,
2000-11,12.0,84.45,5.0,,,0.26111111111111107,1.6444444444444446,,8.066666666666666,88.0,7.622222222222224,,0.09999999999999999,15.777777777777779,1.3,25.518888888888892,14.655555555555557,18.746666666666663,,,,,
2000-11,13.0,78.53999999999999,6.0,1.6,0.665,0.26,1.6,7.6,8.09090909090909,88.27272727272727,7.6090909090909085,5.7,0.06090909090909092,9.090909090909092,0.9,27.053636363636368,14.47545454545455,19.96272727272727,,,,,
2000-11,14.0,74.43000000000004,8.0,,,0.2666666666666667,1.6866666666666665,,8.053333333333333,88.46666666666667,7.606666666666665,,0.06599999999999999,9.666666666666666,0.9,27.974,14.346000000000004,20.69666666666667,,,,,
2000-11,15.0,69.99,12.0,1.75,0.5900000000000001,0.2804347826086957,1.7913043478260875,7.5,7.8913043478260905,87.43478260869566,7.473913043478263,9.1,0.054782608695652206,8.434782608695652,1.1,29.206086956521744,14.206521739130437,21.67391304347826,,,,,
2000-11,16.0,63.080000000000005,7.0,,,0.2730769230769231,1.7384615384615383,,7.676923076923078,85.84615384615384,7.299999999999998,,0.05,7.230769230769231,0.8,30.748461538461534,13.937692307692304,22.918461538461543,,,,,
2000-11,17.0,58.88999999999999,7.5,,,0.255,1.5857142857142859,,7.714285714285715,85.92857142857143,7.328571428571427,,0.05071428571428572,7.5,0.7,31.17357142857143,13.682142857142855,23.294999999999995,,,,,
2000-11,18.0,54.95000000000003,19.5,2.25,0.42000000000000004,0.2578947368421052,1.6078947368421062,,7.699999999999995,85.52631578947368,7.300000000000005,7.7,0.052631578947368446,7.815789473684211,0.8,31.963684210526306,13.334473684210522,23.97736842105263,,,,,
2000-11,20.0,51.450000000000024,13.5,,,0.26958333333333334,1.6958333333333335,,7.795833333333334,86.20833333333333,7.400000000000003,,0.05625000000000002,8.541666666666666,0.7,31.560416666666665,13.541666666666666,23.623750000000005,,,,,
2000-11,21.0,46.63,9.5,3.8,0.565,0.32611111111111113,2.544444444444445,8.0,7.866666666666666,86.38888888888889,7.41111111111111,9.7,0.06666666666666668,10.88888888888889,1.0,30.782222222222224,13.670000000000003,22.996111111111112,,,,,
2000-11,22.0,43.91999999999999,10.0,,,0.28842105263157886,2.026315789473684,,7.5473684210526315,83.05263157894737,7.068421052631578,,0.04842105263157897,6.842105263157895,0.8,30.83789473684211,13.76157894736842,23.020526315789468,,,,,
2000-11,24.0,37.09000000000001,6.0,8.05,0.73,0.55,5.300000000000001,7.6,7.9,88.0,7.4,12.0,0.0809090909090909,13.090909090909092,1.2,30.09272727272727,14.628181818181815,22.270000000000007,,,,,
2000-11,25.0,32.84,5.0,,,1.62,26.366666666666664,,9.1,102.66666666666667,8.6,,0.1377777777777778,24.11111111111111,2.0,30.09,15.075555555555557,22.178888888888892,,,,,
2000-11,27.0,26.19,7.0,42.8,0.8,2.1976923076923076,41.47692307692308,9.0,9.538461538461538,107.61538461538461,9.007692307692308,30.7,0.1576923076923077,28.53846153846154,,30.15769230769231,14.920769230769231,22.259230769230765,,,,,
2000-11,29.0,20.25,8.0,,,1.8593333333333328,32.44,,8.706666666666667,97.4,8.226666666666668,,0.1753333333333333,31.866666666666667,2.2,29.59866666666666,14.815999999999997,21.852666666666664,,,,,
2000-11,30.0,14.75,7.0,19.95,0.7250000000000001,1.3938461538461537,21.107692307692307,8.0,8.36923076923077,93.0,7.900000000000001,23.7,0.21230769230769228,39.07692307692308,2.1,29.221538461538465,14.760769230769231,21.572307692307692,,,,,
2000-11,32.0,8.150000000000002,6.5,5.6,0.61,0.655,6.891666666666666,7.3,8.116666666666665,90.0,7.691666666666667,25.9,0.18416666666666667,33.583333333333336,2.0,28.285833333333333,14.6275,20.879166666666666,,,,,
2000-11,34.0,3.53,3.5,,,0.5733333333333334,5.633333333333333,,8.6,93.66666666666667,8.133333333333335,,0.375,70.66666666666667,3.2,27.14166666666667,14.071666666666665,20.110000000000003,,,,,
2000-11,36.0,0.0,4.5,3.1500000000000004,0.36,0.5325000000000001,5.075,7.4,7.8625,84.75,7.375,172.8,0.9337500000000001,179.375,,25.682499999999997,14.345,18.932499999999997,,,,,
2000-11,649.0,132.94000000000003,6.0,1.4,0.435,0.21727272727272728,1.2545454545454544,9.0,9.827272727272728,89.54545454545455,9.045454545454545,39.2,0.2690909090909091,42.72727272727273,,1.8018181818181818,14.275454545454544,0.6027272727272727,,,,,
2000-11,657.0,147.25,5.5,1.55,0.45999999999999996,0.251,1.5499999999999998,8.7,9.370000000000001,83.8,8.670000000000002,24.7,0.17699999999999996,27.9,,0.08999999999999998,13.738999999999999,,,,,,
2000-12,2.0,127.71000000000002,6.0,,,0.17909090909090905,0.7363636363636363,,9.381818181818183,88.72727272727273,9.127272727272725,,0.21363636363636365,29.09090909090909,,10.378181818181817,11.01727272727273,7.670909090909089,,,,,
2000-12,3.0,125.31999999999995,7.0,0.7,0.39,0.18307692307692308,0.8692307692307691,9.4,9.330769230769228,89.0,9.099999999999998,19.5,0.24615384615384614,32.69230769230769,,11.702307692307691,10.986923076923075,8.702307692307691,,,,,
2000-12,4.0,119.90000000000003,9.0,,,0.20411764705882354,1.3294117647058827,,9.164705882352939,88.52941176470588,8.95294117647059,,0.31411764705882345,40.35294117647059,,13.459411764705884,11.036470588235298,10.055882352941177,,,,,
2000-12,5.0,115.63000000000002,6.0,,,0.21363636363636365,1.5272727272727273,,9.090909090909092,89.45454545454545,8.899999999999999,,0.3427272727272727,43.27272727272727,5.1,15.659999999999998,11.09727272727273,11.75090909090909,,,,,
2000-12,6.0,110.90000000000002,6.5,0.85,0.42000000000000004,0.1758333333333333,0.6749999999999999,8.8,8.691666666666666,88.0,8.566666666666668,34.5,0.26833333333333337,35.083333333333336,2.6,18.98833333333333,11.144166666666669,14.322499999999998,,,,,
2000-12,7.0,104.98,8.5,,,0.2,1.2125,,8.537499999999998,88.625,8.406250000000002,,0.32249999999999995,41.125,2.7,22.130000000000003,11.263124999999999,16.735625000000002,,,,,
2000-12,8.0,99.77,8.0,,,0.2,1.2466666666666668,,8.5,89.06666666666666,8.40666666666667,,0.34,43.2,2.0,23.70666666666667,11.27533333333333,17.955999999999996,,,,,
2000-12,9.0,96.78999999999998,16.5,1.4,0.45,0.21718749999999998,1.6406250000000007,8.6,8.400000000000002,89.03125,8.303125000000005,30.9,0.44343750000000015,54.6875,2.9,25.123437499999984,11.256250000000005,19.056875000000005,,,,,
2000-12,10.0,93.59999999999997,10.0,,,0.2263157894736842,1.8368421052631578,,8.389473684210529,89.26315789473684,8.299999999999997,,0.4068421052631579,50.68421052631579,3.6,25.45736842105263,11.278421052631579,19.312631578947364,,,,,
2000-12,11.0,89.77,6.5,,,0.2166666666666667,1.6500000000000001,,8.391666666666667,89.58333333333333,8.316666666666665,,0.30083333333333334,38.666666666666664,2.7,25.310833333333335,11.3975,19.179999999999996,,,,,
2000-12,12.0,84.45,5.0,,,0.2122222222222222,1.511111111111111,,8.144444444444444,88.22222222222223,8.08888888888889,,0.2822222222222222,36.44444444444444,1.9,27.413333333333334,11.464444444444446,20.801111111111112,,,,,
2000-12,13.0,78.53999999999999,6.0,1.9,0.525,0.22363636363636363,1.8090909090909089,7.9,7.927272727272728,87.54545454545455,7.909090909090909,21.2,0.17727272727272728,24.90909090909091,1.6,29.17,11.452727272727271,22.16090909090909,,,,,
2000-12,14.0,74.43000000000004,8.5,,,0.24562499999999998,2.29375,,7.843750000000001,87.0625,7.8937500000000025,,0.186875,25.8125,1.3,29.828125,11.491875000000002,22.664375,,,,,
2000-12,15.0,69.99,12.5,2.0,0.5349999999999999,0.24041666666666664,2.1750000000000003,7.9,7.8208333333333355,87.95833333333333,7.833333333333336,19.0,0.11958333333333339,18.0,1.7,30.657916666666665,11.507916666666672,23.308333333333323,,,,,
2000-12,16.0,63.080000000000005,7.5,,,0.25285714285714284,2.4999999999999996,,7.864285714285716,88.07142857142857,7.885714285714287,,0.09142857142857141,15.285714285714286,0.9,31.372142857142865,11.485000000000001,23.867857142857137,,,,,
2000-12,17.0,58.88999999999999,7.5,,,0.27071428571428574,2.8785714285714286,,7.900000000000001,88.78571428571429,7.900000000000001,,0.08499999999999999,14.357142857142858,0.9,31.86428571428572,11.432857142857141,24.257857142857148,,,,,
2000-12,18.0,54.95000000000003,19.5,3.1,0.59,0.27631578947368424,3.0289473684210524,7.7,7.968421052631581,89.10526315789474,7.965789473684212,12.8,0.06973684210526315,12.789473684210526,0.8,32.09026315789474,11.400526315789467,24.439736842105287,,,,,
2000-12,21.0,46.63,9.0,10.75,0.75,0.40941176470588225,4.470588235294118,8.5,8.241176470588233,91.11764705882354,8.176470588235293,19.1,0.12705882352941178,23.58823529411765,1.6,30.093529411764706,11.59470588235294,22.853529411764708,,,,,
2000-12,22.0,43.91999999999999,9.5,,,0.35666666666666663,3.2944444444444447,,8.005555555555555,88.05555555555556,7.905555555555558,,0.12555555555555553,23.38888888888889,1.2,30.272222222222222,11.668333333333331,22.980555555555558,,,,,
2000-12,23.0,39.65999999999998,7.5,,,0.6235714285714286,9.235714285714284,,8.235714285714288,91.14285714285714,8.178571428571427,,0.14714285714285716,27.857142857142858,1.5,29.976428571428567,11.750714285714286,22.735714285714284,,,,,
2000-12,24.0,37.09000000000001,5.5,14.149999999999999,0.8200000000000001,0.736,11.77,8.6,8.379999999999999,93.2,8.299999999999999,22.0,0.16499999999999998,32.1,1.9,29.906,11.973,22.645000000000003,,,,,
2000-12,25.0,32.84,5.0,,,1.7177777777777776,33.611111111111114,,8.933333333333334,101.33333333333333,9.022222222222222,,0.2544444444444445,51.22222222222222,2.6,29.550000000000004,12.146666666666668,22.336666666666666,,,,,
2000-12,26.0,28.759999999999994,6.0,,,1.4463636363636363,27.527272727272727,,9.072727272727274,102.81818181818181,9.17272727272727,,0.20727272727272725,41.54545454545455,2.2,29.60181818181818,12.141818181818183,22.377272727272725,,,,,
2000-12,27.0,26.19,7.0,26.25,0.865,1.387692307692308,26.246153846153845,9.5,9.1,103.38461538461539,9.215384615384613,21.4,0.18769230769230769,36.46153846153846,1.8,29.604615384615393,12.133076923076924,22.378461538461536,,,,,
2000-12,28.0,23.569999999999997,8.5,,,1.123125,20.35,,8.875,100.3125,8.931250000000002,,0.22124999999999997,44.375,1.7,29.563749999999995,12.143749999999999,22.345000000000006,,,,,
